'Elapsed time','I'
'0:49.436',-0.011
'0:49.438',-0.011
'0:49.440',-0.011
'0:49.442',-0.010
'0:49.444',-0.009
'0:49.446',-0.009
'0:49.448',-0.009
'0:49.450',-0.009
'0:49.452',-0.009
'0:49.454',-0.008
'0:49.456',-0.008
'0:49.458',-0.007
'0:49.460',-0.007
'0:49.462',-0.006
'0:49.464',-0.006
'0:49.466',-0.005
'0:49.468',-0.005
'0:49.470',-0.005
'0:49.472',-0.005
'0:49.474',-0.005
'0:49.476',-0.005
'0:49.478',-0.004
'0:49.480',-0.004
'0:49.482',-0.004
'0:49.484',-0.004
'0:49.486',-0.004
'0:49.488',-0.004
'0:49.490',-0.004
'0:49.492',-0.004
'0:49.494',-0.004
'0:49.496',-0.005
'0:49.498',-0.004
'0:49.500',-0.005
'0:49.502',-0.005
'0:49.504',-0.005
'0:49.506',-0.005
'0:49.508',-0.005
'0:49.510',-0.005
'0:49.512',-0.006
'0:49.514',-0.005
'0:49.516',-0.006
'0:49.518',-0.006
'0:49.520',-0.006
'0:49.522',-0.006
'0:49.524',-0.006
'0:49.526',-0.006
'0:49.528',-0.006
'0:49.530',-0.006
'0:49.532',-0.007
'0:49.534',-0.006
'0:49.536',-0.007
'0:49.538',-0.007
'0:49.540',-0.007
'0:49.542',-0.007
'0:49.544',-0.007
'0:49.546',-0.007
'0:49.548',-0.007
'0:49.550',-0.007
'0:49.552',-0.007
'0:49.554',-0.007
'0:49.556',-0.007
'0:49.558',-0.007
'0:49.560',-0.008
'0:49.562',-0.008
'0:49.564',-0.008
'0:49.566',-0.007
'0:49.568',-0.008
'0:49.570',-0.007
'0:49.572',-0.007
'0:49.574',-0.008
'0:49.576',-0.007
'0:49.578',-0.007
'0:49.580',-0.008
'0:49.582',-0.008
'0:49.584',-0.007
'0:49.586',-0.008
'0:49.588',-0.008
'0:49.590',-0.008
'0:49.592',-0.007
'0:49.594',-0.007
'0:49.596',-0.007
'0:49.598',-0.007
'0:49.600',-0.007
'0:49.602',-0.006
'0:49.604',-0.006
'0:49.606',-0.005
'0:49.608',-0.005
'0:49.610',-0.005
'0:49.612',-0.006
'0:49.614',-0.009
'0:49.616',-0.017
'0:49.618',-0.026
'0:49.620',-0.029
'0:49.622',-0.026
'0:49.624',-0.028
'0:49.626',-0.030
'0:49.628',-0.032
'0:49.630',-0.030
'0:49.632',-0.025
'0:49.634',-0.018
'0:49.636',-0.009
'0:49.638',0.002
'0:49.640',0.011
'0:49.642',0.018
'0:49.644',0.019
'0:49.646',0.014
'0:49.648',0.005
'0:49.650',0.001
'0:49.652',0.003
'0:49.654',0.005
'0:49.656',0.005
'0:49.658',0.005
'0:49.660',0.004
'0:49.662',0.004
'0:49.664',0.003
'0:49.666',0.003
'0:49.668',0.003
'0:49.670',0.003
'0:49.672',0.003
'0:49.674',0.003
'0:49.676',0.002
'0:49.678',-0.001
'0:49.680',-0.007
'0:49.682',-0.027
'0:49.684',-0.072
'0:49.686',-0.145
'0:49.688',-0.223
'0:49.690',-0.248
'0:49.692',-0.143
'0:49.694',0.108
'0:49.696',0.367
'0:49.698',0.492
'0:49.700',0.591
'0:49.702',0.712
'0:49.704',0.757
'0:49.706',0.777
'0:49.708',0.643
'0:49.710',0.380
'0:49.712',0.198
'0:49.714',0.103
'0:49.716',0.053
'0:49.718',0.032
'0:49.720',0.017
'0:49.722',-0.002
'0:49.724',-0.016
'0:49.726',-0.022
'0:49.728',-0.025
'0:49.730',-0.026
'0:49.732',-0.027
'0:49.734',-0.028
'0:49.736',-0.029
'0:49.738',-0.030
'0:49.740',-0.032
'0:49.742',-0.033
'0:49.744',-0.034
'0:49.746',-0.035
'0:49.748',-0.036
'0:49.750',-0.037
'0:49.752',-0.038
'0:49.754',-0.038
'0:49.756',-0.040
'0:49.758',-0.041
'0:49.760',-0.041
'0:49.762',-0.042
'0:49.764',-0.041
'0:49.766',-0.042
'0:49.768',-0.041
'0:49.770',-0.041
'0:49.772',-0.040
'0:49.774',-0.038
'0:49.776',-0.037
'0:49.778',-0.036
'0:49.780',-0.035
'0:49.782',-0.033
'0:49.784',-0.032
'0:49.786',-0.030
'0:49.788',-0.030
'0:49.790',-0.029
'0:49.792',-0.029
'0:49.794',-0.029
'0:49.796',-0.030
'0:49.798',-0.030
'0:49.800',-0.030
'0:49.802',-0.029
'0:49.804',-0.029
'0:49.806',-0.026
'0:49.808',-0.021
'0:49.810',-0.015
'0:49.812',-0.006
'0:49.814',0.005
'0:49.816',0.019
'0:49.818',0.034
'0:49.820',0.050
'0:49.822',0.067
'0:49.824',0.084
'0:49.826',0.099
'0:49.828',0.112
'0:49.830',0.122
'0:49.832',0.129
'0:49.834',0.132
'0:49.836',0.131
'0:49.838',0.126
'0:49.840',0.118
'0:49.842',0.109
'0:49.844',0.098
'0:49.846',0.084
'0:49.848',0.071
'0:49.850',0.058
'0:49.852',0.045
'0:49.854',0.035
'0:49.856',0.025
'0:49.858',0.017
'0:49.860',0.009
'0:49.862',0.004
'0:49.864',0.000
'0:49.866',-0.004
'0:49.868',-0.005
'0:49.870',-0.008
'0:49.872',-0.009
'0:49.874',-0.010
'0:49.876',-0.010
'0:49.878',-0.011
'0:49.880',-0.011
'0:49.882',-0.011
'0:49.884',-0.011
'0:49.886',-0.011
'0:49.888',-0.011
'0:49.890',-0.011
'0:49.892',-0.011
'0:49.894',-0.011
'0:49.896',-0.011
'0:49.898',-0.011
'0:49.900',-0.011
'0:49.902',-0.011
'0:49.904',-0.011
'0:49.906',-0.011
'0:49.908',-0.011
'0:49.910',-0.011
'0:49.912',-0.011
'0:49.914',-0.011
'0:49.916',-0.011
'0:49.918',-0.010
'0:49.920',-0.009
'0:49.922',-0.010
'0:49.924',-0.009
'0:49.926',-0.009
'0:49.928',-0.009
'0:49.930',-0.009
'0:49.932',-0.008
'0:49.934',-0.008
'0:49.936',-0.007
'0:49.938',-0.007
'0:49.940',-0.007
'0:49.942',-0.006
'0:49.944',-0.006
'0:49.946',-0.006
'0:49.948',-0.005
'0:49.950',-0.005
'0:49.952',-0.005
'0:49.954',-0.005
'0:49.956',-0.004
'0:49.958',-0.004
'0:49.960',-0.004
'0:49.962',-0.004
'0:49.964',-0.004
'0:49.966',-0.004
'0:49.968',-0.004
'0:49.970',-0.004
'0:49.972',-0.004
'0:49.974',-0.004
'0:49.976',-0.004
'0:49.978',-0.004
'0:49.980',-0.004
'0:49.982',-0.004
'0:49.984',-0.005
'0:49.986',-0.005
'0:49.988',-0.005
'0:49.990',-0.005
'0:49.992',-0.005
'0:49.994',-0.005
'0:49.996',-0.006
'0:49.998',-0.005
'0:50.000',-0.006
'0:50.002',-0.006
'0:50.004',-0.006
'0:50.006',-0.006
'0:50.008',-0.006
'0:50.010',-0.006
'0:50.012',-0.006
'0:50.014',-0.006
'0:50.016',-0.006
'0:50.018',-0.007
'0:50.020',-0.006
'0:50.022',-0.007
'0:50.024',-0.007
'0:50.026',-0.007
'0:50.028',-0.007
'0:50.030',-0.007
'0:50.032',-0.007
'0:50.034',-0.007
'0:50.036',-0.007
'0:50.038',-0.007
'0:50.040',-0.007
'0:50.042',-0.007
'0:50.044',-0.007
'0:50.046',-0.007
'0:50.048',-0.007
'0:50.050',-0.007
'0:50.052',-0.007
'0:50.054',-0.007
'0:50.056',-0.007
'0:50.058',-0.007
'0:50.060',-0.007
'0:50.062',-0.007
'0:50.064',-0.007
'0:50.066',-0.008
'0:50.068',-0.007
'0:50.070',-0.007
'0:50.072',-0.007
'0:50.074',-0.007
'0:50.076',-0.007
'0:50.078',-0.007
'0:50.080',-0.007
'0:50.082',-0.007
'0:50.084',-0.007
'0:50.086',-0.007
'0:50.088',-0.006
'0:50.090',-0.006
'0:50.092',-0.005
'0:50.094',-0.005
'0:50.096',-0.005
'0:50.098',-0.006
'0:50.100',-0.007
'0:50.102',-0.013
'0:50.104',-0.022
'0:50.106',-0.028
'0:50.108',-0.027
'0:50.110',-0.026
'0:50.112',-0.029
'0:50.114',-0.031
'0:50.116',-0.031
'0:50.118',-0.029
'0:50.120',-0.024
'0:50.122',-0.016
'0:50.124',-0.007
'0:50.126',0.003
'0:50.128',0.012
'0:50.130',0.018
'0:50.132',0.019
'0:50.134',0.015
'0:50.136',0.006
'0:50.138',0.002
'0:50.140',0.003
'0:50.142',0.004
'0:50.144',0.005
'0:50.146',0.005
'0:50.148',0.004
'0:50.150',0.004
'0:50.152',0.004
'0:50.154',0.004
'0:50.156',0.003
'0:50.158',0.003
'0:50.160',0.003
'0:50.162',0.002
'0:50.164',0.002
'0:50.166',0.001
'0:50.168',-0.001
'0:50.170',-0.008
'0:50.172',-0.026
'0:50.174',-0.067
'0:50.176',-0.134
'0:50.178',-0.210
'0:50.180',-0.251
'0:50.182',-0.192
'0:50.184',0.009
'0:50.186',0.275
'0:50.188',0.449
'0:50.190',0.533
'0:50.192',0.651
'0:50.194',0.737
'0:50.196',0.769
'0:50.198',0.760
'0:50.200',0.579
'0:50.202',0.334
'0:50.204',0.179
'0:50.206',0.095
'0:50.208',0.051
'0:50.210',0.030
'0:50.212',0.017
'0:50.214',-0.001
'0:50.216',-0.016
'0:50.218',-0.023
'0:50.220',-0.025
'0:50.222',-0.028
'0:50.224',-0.029
'0:50.226',-0.029
'0:50.228',-0.031
'0:50.230',-0.032
'0:50.232',-0.033
'0:50.234',-0.035
'0:50.236',-0.035
'0:50.238',-0.037
'0:50.240',-0.037
'0:50.242',-0.038
'0:50.244',-0.040
'0:50.246',-0.041
'0:50.248',-0.043
'0:50.250',-0.043
'0:50.252',-0.044
'0:50.254',-0.044
'0:50.256',-0.045
'0:50.258',-0.045
'0:50.260',-0.045
'0:50.262',-0.045
'0:50.264',-0.045
'0:50.266',-0.044
'0:50.268',-0.044
'0:50.270',-0.043
'0:50.272',-0.041
'0:50.274',-0.040
'0:50.276',-0.038
'0:50.278',-0.037
'0:50.280',-0.036
'0:50.282',-0.035
'0:50.284',-0.035
'0:50.286',-0.035
'0:50.288',-0.035
'0:50.290',-0.035
'0:50.292',-0.035
'0:50.294',-0.035
'0:50.296',-0.035
'0:50.298',-0.035
'0:50.300',-0.035
'0:50.302',-0.032
'0:50.304',-0.028
'0:50.306',-0.023
'0:50.308',-0.015
'0:50.310',-0.004
'0:50.312',0.007
'0:50.314',0.021
'0:50.316',0.036
'0:50.318',0.052
'0:50.320',0.069
'0:50.322',0.085
'0:50.324',0.099
'0:50.326',0.111
'0:50.328',0.120
'0:50.330',0.127
'0:50.332',0.129
'0:50.334',0.128
'0:50.336',0.123
'0:50.338',0.117
'0:50.340',0.107
'0:50.342',0.096
'0:50.344',0.084
'0:50.346',0.071
'0:50.348',0.059
'0:50.350',0.047
'0:50.352',0.036
'0:50.354',0.026
'0:50.356',0.018
'0:50.358',0.011
'0:50.360',0.005
'0:50.362',0.001
'0:50.364',-0.003
'0:50.366',-0.005
'0:50.368',-0.007
'0:50.370',-0.009
'0:50.372',-0.009
'0:50.374',-0.011
'0:50.376',-0.011
'0:50.378',-0.011
'0:50.380',-0.011
'0:50.382',-0.011
'0:50.384',-0.011
'0:50.386',-0.012
'0:50.388',-0.011
'0:50.390',-0.012
'0:50.392',-0.011
'0:50.394',-0.012
'0:50.396',-0.011
'0:50.398',-0.011
'0:50.400',-0.011
'0:50.402',-0.011
'0:50.404',-0.011
'0:50.406',-0.011
'0:50.408',-0.011
'0:50.410',-0.011
'0:50.412',-0.011
'0:50.414',-0.011
'0:50.416',-0.010
'0:50.418',-0.010
'0:50.420',-0.010
'0:50.422',-0.009
'0:50.424',-0.009
'0:50.426',-0.009
'0:50.428',-0.009
'0:50.430',-0.009
'0:50.432',-0.009
'0:50.434',-0.008
'0:50.436',-0.007
'0:50.438',-0.007
'0:50.440',-0.006
'0:50.442',-0.006
'0:50.444',-0.006
'0:50.446',-0.006
'0:50.448',-0.006
'0:50.450',-0.006
'0:50.452',-0.005
'0:50.454',-0.005
'0:50.456',-0.005
'0:50.458',-0.005
'0:50.460',-0.004
'0:50.462',-0.004
'0:50.464',-0.004
'0:50.466',-0.004
'0:50.468',-0.004
'0:50.470',-0.004
'0:50.472',-0.004
'0:50.474',-0.004
'0:50.476',-0.004
'0:50.478',-0.004
'0:50.480',-0.004
'0:50.482',-0.005
'0:50.484',-0.004
'0:50.486',-0.004
'0:50.488',-0.005
'0:50.490',-0.005
'0:50.492',-0.005
'0:50.494',-0.005
'0:50.496',-0.005
'0:50.498',-0.005
'0:50.500',-0.006
'0:50.502',-0.005
'0:50.504',-0.006
'0:50.506',-0.006
'0:50.508',-0.006
'0:50.510',-0.006
'0:50.512',-0.006
'0:50.514',-0.006
'0:50.516',-0.006
'0:50.518',-0.007
'0:50.520',-0.006
'0:50.522',-0.007
'0:50.524',-0.007
'0:50.526',-0.007
'0:50.528',-0.007
'0:50.530',-0.007
'0:50.532',-0.007
'0:50.534',-0.007
'0:50.536',-0.007
'0:50.538',-0.008
'0:50.540',-0.007
'0:50.542',-0.007
'0:50.544',-0.007
'0:50.546',-0.007
'0:50.548',-0.007
'0:50.550',-0.007
'0:50.552',-0.007
'0:50.554',-0.008
'0:50.556',-0.008
'0:50.558',-0.007
'0:50.560',-0.007
'0:50.562',-0.008
'0:50.564',-0.007
'0:50.566',-0.007
'0:50.568',-0.007
'0:50.570',-0.008
'0:50.572',-0.008
'0:50.574',-0.007
'0:50.576',-0.008
'0:50.578',-0.008
'0:50.580',-0.008
'0:50.582',-0.007
'0:50.584',-0.007
'0:50.586',-0.007
'0:50.588',-0.007
'0:50.590',-0.007
'0:50.592',-0.006
'0:50.594',-0.006
'0:50.596',-0.005
'0:50.598',-0.005
'0:50.600',-0.005
'0:50.602',-0.005
'0:50.604',-0.007
'0:50.606',-0.013
'0:50.608',-0.021
'0:50.610',-0.028
'0:50.612',-0.028
'0:50.614',-0.026
'0:50.616',-0.029
'0:50.618',-0.031
'0:50.620',-0.032
'0:50.622',-0.030
'0:50.624',-0.025
'0:50.626',-0.018
'0:50.628',-0.009
'0:50.630',0.001
'0:50.632',0.010
'0:50.634',0.017
'0:50.636',0.019
'0:50.638',0.015
'0:50.640',0.007
'0:50.642',0.002
'0:50.644',0.002
'0:50.646',0.004
'0:50.648',0.005
'0:50.650',0.005
'0:50.652',0.005
'0:50.654',0.004
'0:50.656',0.004
'0:50.658',0.004
'0:50.660',0.003
'0:50.662',0.003
'0:50.664',0.003
'0:50.666',0.003
'0:50.668',0.003
'0:50.670',0.001
'0:50.672',-0.001
'0:50.674',-0.007
'0:50.676',-0.026
'0:50.678',-0.069
'0:50.680',-0.138
'0:50.682',-0.213
'0:50.684',-0.249
'0:50.686',-0.177
'0:50.688',0.040
'0:50.690',0.306
'0:50.692',0.464
'0:50.694',0.549
'0:50.696',0.671
'0:50.698',0.743
'0:50.700',0.772
'0:50.702',0.732
'0:50.704',0.511
'0:50.706',0.280
'0:50.708',0.149
'0:50.710',0.078
'0:50.712',0.043
'0:50.714',0.027
'0:50.716',0.011
'0:50.718',-0.006
'0:50.720',-0.018
'0:50.722',-0.023
'0:50.724',-0.025
'0:50.726',-0.026
'0:50.728',-0.028
'0:50.730',-0.029
'0:50.732',-0.029
'0:50.734',-0.030
'0:50.736',-0.032
'0:50.738',-0.033
'0:50.740',-0.034
'0:50.742',-0.035
'0:50.744',-0.035
'0:50.746',-0.037
'0:50.748',-0.037
'0:50.750',-0.038
'0:50.752',-0.040
'0:50.754',-0.040
'0:50.756',-0.041
'0:50.758',-0.042
'0:50.760',-0.042
'0:50.762',-0.042
'0:50.764',-0.041
'0:50.766',-0.041
'0:50.768',-0.040
'0:50.770',-0.038
'0:50.772',-0.038
'0:50.774',-0.036
'0:50.776',-0.035
'0:50.778',-0.034
'0:50.780',-0.032
'0:50.782',-0.031
'0:50.784',-0.030
'0:50.786',-0.030
'0:50.788',-0.029
'0:50.790',-0.029
'0:50.792',-0.030
'0:50.794',-0.030
'0:50.796',-0.030
'0:50.798',-0.030
'0:50.800',-0.029
'0:50.802',-0.027
'0:50.804',-0.024
'0:50.806',-0.018
'0:50.808',-0.011
'0:50.810',-0.001
'0:50.812',0.011
'0:50.814',0.025
'0:50.816',0.041
'0:50.818',0.058
'0:50.820',0.073
'0:50.822',0.090
'0:50.824',0.104
'0:50.826',0.117
'0:50.828',0.125
'0:50.830',0.130
'0:50.832',0.132
'0:50.834',0.130
'0:50.836',0.123
'0:50.838',0.115
'0:50.840',0.104
'0:50.842',0.091
'0:50.844',0.079
'0:50.846',0.065
'0:50.848',0.052
'0:50.850',0.040
'0:50.852',0.030
'0:50.854',0.021
'0:50.856',0.013
'0:50.858',0.007
'0:50.860',0.002
'0:50.862',-0.002
'0:50.864',-0.005
'0:50.866',-0.007
'0:50.868',-0.009
'0:50.870',-0.009
'0:50.872',-0.010
'0:50.874',-0.011
'0:50.876',-0.011
'0:50.878',-0.011
'0:50.880',-0.011
'0:50.882',-0.011
'0:50.884',-0.011
'0:50.886',-0.011
'0:50.888',-0.011
'0:50.890',-0.011
'0:50.892',-0.011
'0:50.894',-0.011
'0:50.896',-0.011
'0:50.898',-0.011
'0:50.900',-0.011
'0:50.902',-0.011
'0:50.904',-0.011
'0:50.906',-0.011
'0:50.908',-0.011
'0:50.910',-0.011
'0:50.912',-0.010
'0:50.914',-0.010
'0:50.916',-0.010
'0:50.918',-0.009
'0:50.920',-0.009
'0:50.922',-0.009
'0:50.924',-0.009
'0:50.926',-0.008
'0:50.928',-0.008
'0:50.930',-0.007
'0:50.932',-0.007
'0:50.934',-0.007
'0:50.936',-0.006
'0:50.938',-0.006
'0:50.940',-0.006
'0:50.942',-0.005
'0:50.944',-0.005
'0:50.946',-0.005
'0:50.948',-0.005
'0:50.950',-0.005
'0:50.952',-0.004
'0:50.954',-0.004
'0:50.956',-0.004
'0:50.958',-0.004
'0:50.960',-0.004
'0:50.962',-0.004
'0:50.964',-0.004
'0:50.966',-0.004
'0:50.968',-0.004
'0:50.970',-0.004
'0:50.972',-0.004
'0:50.974',-0.004
'0:50.976',-0.004
'0:50.978',-0.005
'0:50.980',-0.005
'0:50.982',-0.005
'0:50.984',-0.005
'0:50.986',-0.005
'0:50.988',-0.005
'0:50.990',-0.006
'0:50.992',-0.005
'0:50.994',-0.006
'0:50.996',-0.006
'0:50.998',-0.006
'0:51.000',-0.006
'0:51.002',-0.006
'0:51.004',-0.006
'0:51.006',-0.006
'0:51.008',-0.006
'0:51.010',-0.007
'0:51.012',-0.007
'0:51.014',-0.007
'0:51.016',-0.007
'0:51.018',-0.007
'0:51.020',-0.007
'0:51.022',-0.007
'0:51.024',-0.007
'0:51.026',-0.007
'0:51.028',-0.007
'0:51.030',-0.007
'0:51.032',-0.007
'0:51.034',-0.007
'0:51.036',-0.008
'0:51.038',-0.007
'0:51.040',-0.007
'0:51.042',-0.007
'0:51.044',-0.007
'0:51.046',-0.007
'0:51.048',-0.007
'0:51.050',-0.007
'0:51.052',-0.007
'0:51.054',-0.007
'0:51.056',-0.007
'0:51.058',-0.007
'0:51.060',-0.007
'0:51.062',-0.007
'0:51.064',-0.007
'0:51.066',-0.007
'0:51.068',-0.007
'0:51.070',-0.007
'0:51.072',-0.006
'0:51.074',-0.006
'0:51.076',-0.006
'0:51.078',-0.006
'0:51.080',-0.005
'0:51.082',-0.005
'0:51.084',-0.004
'0:51.086',-0.006
'0:51.088',-0.009
'0:51.090',-0.015
'0:51.092',-0.025
'0:51.094',-0.028
'0:51.096',-0.026
'0:51.098',-0.028
'0:51.100',-0.030
'0:51.102',-0.032
'0:51.104',-0.030
'0:51.106',-0.025
'0:51.108',-0.017
'0:51.110',-0.007
'0:51.112',0.004
'0:51.114',0.013
'0:51.116',0.019
'0:51.118',0.019
'0:51.120',0.011
'0:51.122',0.004
'0:51.124',0.002
'0:51.126',0.004
'0:51.128',0.005
'0:51.130',0.005
'0:51.132',0.004
'0:51.134',0.004
'0:51.136',0.004
'0:51.138',0.003
'0:51.140',0.003
'0:51.142',0.003
'0:51.144',0.003
'0:51.146',0.002
'0:51.148',0.002
'0:51.150',-0.001
'0:51.152',-0.006
'0:51.154',-0.025
'0:51.156',-0.068
'0:51.158',-0.142
'0:51.160',-0.223
'0:51.162',-0.247
'0:51.164',-0.129
'0:51.166',0.141
'0:51.168',0.394
'0:51.170',0.505
'0:51.172',0.621
'0:51.174',0.729
'0:51.176',0.765
'0:51.178',0.752
'0:51.180',0.533
'0:51.182',0.281
'0:51.184',0.142
'0:51.186',0.070
'0:51.188',0.037
'0:51.190',0.021
'0:51.192',0.004
'0:51.194',-0.014
'0:51.196',-0.023
'0:51.198',-0.026
'0:51.200',-0.028
'0:51.202',-0.029
'0:51.204',-0.030
'0:51.206',-0.031
'0:51.208',-0.033
'0:51.210',-0.034
'0:51.212',-0.035
'0:51.214',-0.036
'0:51.216',-0.037
'0:51.218',-0.038
'0:51.220',-0.040
'0:51.222',-0.041
'0:51.224',-0.043
'0:51.226',-0.043
'0:51.228',-0.044
'0:51.230',-0.044
'0:51.232',-0.045
'0:51.234',-0.045
'0:51.236',-0.045
'0:51.238',-0.044
'0:51.240',-0.044
'0:51.242',-0.043
'0:51.244',-0.042
'0:51.246',-0.040
'0:51.248',-0.038
'0:51.250',-0.037
'0:51.252',-0.036
'0:51.254',-0.035
'0:51.256',-0.035
'0:51.258',-0.034
'0:51.260',-0.035
'0:51.262',-0.035
'0:51.264',-0.035
'0:51.266',-0.035
'0:51.268',-0.035
'0:51.270',-0.034
'0:51.272',-0.031
'0:51.274',-0.026
'0:51.276',-0.019
'0:51.278',-0.010
'0:51.280',0.002
'0:51.282',0.017
'0:51.284',0.034
'0:51.286',0.051
'0:51.288',0.070
'0:51.290',0.087
'0:51.292',0.102
'0:51.294',0.115
'0:51.296',0.123
'0:51.298',0.128
'0:51.300',0.128
'0:51.302',0.123
'0:51.304',0.116
'0:51.306',0.105
'0:51.308',0.092
'0:51.310',0.079
'0:51.312',0.065
'0:51.314',0.051
'0:51.316',0.038
'0:51.318',0.028
'0:51.320',0.018
'0:51.322',0.011
'0:51.324',0.004
'0:51.326',-0.001
'0:51.328',-0.004
'0:51.330',-0.007
'0:51.332',-0.009
'0:51.334',-0.009
'0:51.336',-0.011
'0:51.338',-0.011
'0:51.340',-0.011
'0:51.342',-0.011
'0:51.344',-0.011
'0:51.346',-0.011
'0:51.348',-0.011
'0:51.350',-0.011
'0:51.352',-0.011
'0:51.354',-0.011
'0:51.356',-0.011
'0:51.358',-0.011
'0:51.360',-0.011
'0:51.362',-0.011
'0:51.364',-0.011
'0:51.366',-0.011
'0:51.368',-0.011
'0:51.370',-0.011
'0:51.372',-0.011
'0:51.374',-0.010
'0:51.376',-0.009
'0:51.378',-0.009
'0:51.380',-0.010
'0:51.382',-0.009
'0:51.384',-0.009
'0:51.386',-0.008
'0:51.388',-0.009
'0:51.390',-0.008
'0:51.392',-0.007
'0:51.394',-0.007
'0:51.396',-0.007
'0:51.398',-0.006
'0:51.400',-0.006
'0:51.402',-0.005
'0:51.404',-0.005
'0:51.406',-0.004
'0:51.408',-0.005
'0:51.410',-0.004
'0:51.412',-0.004
'0:51.414',-0.004
'0:51.416',-0.004
'0:51.418',-0.004
'0:51.420',-0.004
'0:51.422',-0.004
'0:51.424',-0.004
'0:51.426',-0.004
'0:51.428',-0.004
'0:51.430',-0.004
'0:51.432',-0.004
'0:51.434',-0.004
'0:51.436',-0.004
'0:51.438',-0.005
'0:51.440',-0.005
'0:51.442',-0.005
'0:51.444',-0.005
'0:51.446',-0.005
'0:51.448',-0.005
'0:51.450',-0.005
'0:51.452',-0.006
'0:51.454',-0.006
'0:51.456',-0.006
'0:51.458',-0.006
'0:51.460',-0.006
'0:51.462',-0.006
'0:51.464',-0.006
'0:51.466',-0.006
'0:51.468',-0.007
'0:51.470',-0.007
'0:51.472',-0.006
'0:51.474',-0.007
'0:51.476',-0.007
'0:51.478',-0.007
'0:51.480',-0.007
'0:51.482',-0.007
'0:51.484',-0.007
'0:51.486',-0.007
'0:51.488',-0.007
'0:51.490',-0.007
'0:51.492',-0.007
'0:51.494',-0.007
'0:51.496',-0.007
'0:51.498',-0.007
'0:51.500',-0.007
'0:51.502',-0.008
'0:51.504',-0.007
'0:51.506',-0.007
'0:51.508',-0.007
'0:51.510',-0.007
'0:51.512',-0.007
'0:51.514',-0.007
'0:51.516',-0.007
'0:51.518',-0.007
'0:51.520',-0.007
'0:51.522',-0.007
'0:51.524',-0.007
'0:51.526',-0.006
'0:51.528',-0.007
'0:51.530',-0.006
'0:51.532',-0.006
'0:51.534',-0.005
'0:51.536',-0.005
'0:51.538',-0.005
'0:51.540',-0.005
'0:51.542',-0.008
'0:51.544',-0.015
'0:51.546',-0.025
'0:51.548',-0.028
'0:51.550',-0.026
'0:51.552',-0.028
'0:51.554',-0.030
'0:51.556',-0.032
'0:51.558',-0.029
'0:51.560',-0.023
'0:51.562',-0.014
'0:51.564',-0.004
'0:51.566',0.007
'0:51.568',0.015
'0:51.570',0.019
'0:51.572',0.017
'0:51.574',0.007
'0:51.576',0.002
'0:51.578',0.003
'0:51.580',0.005
'0:51.582',0.005
'0:51.584',0.005
'0:51.586',0.004
'0:51.588',0.004
'0:51.590',0.004
'0:51.592',0.004
'0:51.594',0.004
'0:51.596',0.003
'0:51.598',0.002
'0:51.600',0.002
'0:51.602',0.001
'0:51.604',-0.004
'0:51.606',-0.018
'0:51.608',-0.056
'0:51.610',-0.126
'0:51.612',-0.209
'0:51.614',-0.248
'0:51.616',-0.153
'0:51.618',0.106
'0:51.620',0.375
'0:51.622',0.496
'0:51.624',0.608
'0:51.626',0.722
'0:51.628',0.758
'0:51.630',0.750
'0:51.632',0.533
'0:51.634',0.279
'0:51.636',0.140
'0:51.638',0.069
'0:51.640',0.037
'0:51.642',0.022
'0:51.644',0.003
'0:51.646',-0.013
'0:51.648',-0.021
'0:51.650',-0.024
'0:51.652',-0.025
'0:51.654',-0.027
'0:51.656',-0.028
'0:51.658',-0.029
'0:51.660',-0.030
'0:51.662',-0.032
'0:51.664',-0.033
'0:51.666',-0.034
'0:51.668',-0.035
'0:51.670',-0.036
'0:51.672',-0.036
'0:51.674',-0.038
'0:51.676',-0.039
'0:51.678',-0.040
'0:51.680',-0.041
'0:51.682',-0.041
'0:51.684',-0.041
'0:51.686',-0.041
'0:51.688',-0.041
'0:51.690',-0.040
'0:51.692',-0.039
'0:51.694',-0.038
'0:51.696',-0.036
'0:51.698',-0.035
'0:51.700',-0.034
'0:51.702',-0.032
'0:51.704',-0.030
'0:51.706',-0.030
'0:51.708',-0.029
'0:51.710',-0.029
'0:51.712',-0.029
'0:51.714',-0.029
'0:51.716',-0.029
'0:51.718',-0.030
'0:51.720',-0.029
'0:51.722',-0.028
'0:51.724',-0.025
'0:51.726',-0.021
'0:51.728',-0.013
'0:51.730',-0.004
'0:51.732',0.009
'0:51.734',0.024
'0:51.736',0.040
'0:51.738',0.058
'0:51.740',0.075
'0:51.742',0.091
'0:51.744',0.106
'0:51.746',0.118
'0:51.748',0.126
'0:51.750',0.130
'0:51.752',0.130
'0:51.754',0.126
'0:51.756',0.118
'0:51.758',0.108
'0:51.760',0.096
'0:51.762',0.082
'0:51.764',0.068
'0:51.766',0.054
'0:51.768',0.042
'0:51.770',0.030
'0:51.772',0.021
'0:51.774',0.013
'0:51.776',0.006
'0:51.778',0.002
'0:51.780',-0.003
'0:51.782',-0.005
'0:51.784',-0.007
'0:51.786',-0.009
'0:51.788',-0.009
'0:51.790',-0.011
'0:51.792',-0.011
'0:51.794',-0.011
'0:51.796',-0.011
'0:51.798',-0.011
'0:51.800',-0.011
'0:51.802',-0.011
'0:51.804',-0.011
'0:51.806',-0.011
'0:51.808',-0.011
'0:51.810',-0.011
'0:51.812',-0.011
'0:51.814',-0.011
