'Elapsed time','I'
'0:48.300',0.068
'0:48.302',0.066
'0:48.304',0.056
'0:48.306',0.042
'0:48.308',0.037
'0:48.310',0.015
'0:48.312',0.024
'0:48.314',0.014
'0:48.316',0.018
'0:48.318',-0.003
'0:48.320',0.002
'0:48.322',-0.017
'0:48.324',-0.023
'0:48.326',-0.022
'0:48.328',-0.026
'0:48.330',-0.054
'0:48.332',-0.066
'0:48.334',-0.063
'0:48.336',-0.070
'0:48.338',-0.051
'0:48.340',-0.062
'0:48.342',-0.075
'0:48.344',-0.068
'0:48.346',-0.065
'0:48.348',-0.068
'0:48.350',-0.076
'0:48.352',-0.079
'0:48.354',-0.081
'0:48.356',-0.078
'0:48.358',-0.092
'0:48.360',-0.085
'0:48.362',-0.082
'0:48.364',-0.081
'0:48.366',-0.093
'0:48.368',-0.095
'0:48.370',-0.077
'0:48.372',-0.101
'0:48.374',-0.087
'0:48.376',-0.093
'0:48.378',-0.091
'0:48.380',-0.093
'0:48.382',-0.098
'0:48.384',-0.098
'0:48.386',-0.087
'0:48.388',-0.093
'0:48.390',-0.108
'0:48.392',-0.096
'0:48.394',-0.107
'0:48.396',-0.101
'0:48.398',-0.093
'0:48.400',-0.096
'0:48.402',-0.092
'0:48.404',-0.089
'0:48.406',-0.101
'0:48.408',-0.086
'0:48.410',-0.106
'0:48.412',-0.104
'0:48.414',-0.110
'0:48.416',-0.102
'0:48.418',-0.109
'0:48.420',-0.100
'0:48.422',-0.103
'0:48.424',-0.111
'0:48.426',-0.105
'0:48.428',-0.108
'0:48.430',-0.116
'0:48.432',-0.116
'0:48.434',-0.117
'0:48.436',-0.117
'0:48.438',-0.106
'0:48.440',-0.107
'0:48.442',-0.112
'0:48.444',-0.103
'0:48.446',-0.108
'0:48.448',-0.112
'0:48.450',-0.108
'0:48.452',-0.126
'0:48.454',-0.117
'0:48.456',-0.111
'0:48.458',-0.125
'0:48.460',-0.129
'0:48.462',-0.102
'0:48.464',-0.119
'0:48.466',-0.106
'0:48.468',-0.124
'0:48.470',-0.123
'0:48.472',-0.119
'0:48.474',-0.118
'0:48.476',-0.112
'0:48.478',-0.114
'0:48.480',-0.122
'0:48.482',-0.128
'0:48.484',-0.116
'0:48.486',-0.118
'0:48.488',-0.121
'0:48.490',-0.123
'0:48.492',-0.123
'0:48.494',-0.121
'0:48.496',-0.131
'0:48.498',-0.127
'0:48.500',-0.123
'0:48.502',-0.125
'0:48.504',-0.120
'0:48.506',-0.129
'0:48.508',-0.127
'0:48.510',-0.129
'0:48.512',-0.132
'0:48.514',-0.134
'0:48.516',-0.118
'0:48.518',-0.118
'0:48.520',-0.126
'0:48.522',-0.122
'0:48.524',-0.122
'0:48.526',-0.121
'0:48.528',-0.125
'0:48.530',-0.133
'0:48.532',-0.124
'0:48.534',-0.126
'0:48.536',-0.116
'0:48.538',-0.113
'0:48.540',-0.117
'0:48.542',-0.127
'0:48.544',-0.109
'0:48.546',-0.117
'0:48.548',-0.125
'0:48.550',-0.114
'0:48.552',-0.112
'0:48.554',-0.123
'0:48.556',-0.108
'0:48.558',-0.114
'0:48.560',-0.120
'0:48.562',-0.131
'0:48.564',-0.118
'0:48.566',-0.095
'0:48.568',-0.092
'0:48.570',-0.091
'0:48.572',-0.099
'0:48.574',-0.104
'0:48.576',-0.100
'0:48.578',-0.085
'0:48.580',-0.083
'0:48.582',-0.075
'0:48.584',-0.070
'0:48.586',-0.099
'0:48.588',-0.099
'0:48.590',-0.089
'0:48.592',-0.072
'0:48.594',-0.065
'0:48.596',-0.053
'0:48.598',-0.054
'0:48.600',-0.048
'0:48.602',-0.051
'0:48.604',-0.038
'0:48.606',-0.022
'0:48.608',-0.057
'0:48.610',-0.063
'0:48.612',-0.084
'0:48.614',-0.102
'0:48.616',-0.114
'0:48.618',-0.108
'0:48.620',-0.113
'0:48.622',-0.119
'0:48.624',-0.121
'0:48.626',-0.119
'0:48.628',-0.128
'0:48.630',-0.125
'0:48.632',-0.131
'0:48.634',-0.136
'0:48.636',-0.133
'0:48.638',-0.137
'0:48.640',-0.131
'0:48.642',-0.132
'0:48.644',-0.135
'0:48.646',-0.126
'0:48.648',-0.141
'0:48.650',-0.148
'0:48.652',-0.152
'0:48.654',-0.154
'0:48.656',-0.140
'0:48.658',-0.139
'0:48.660',-0.140
'0:48.662',-0.128
'0:48.664',-0.121
'0:48.666',-0.108
'0:48.668',-0.083
'0:48.670',-0.051
'0:48.672',-0.015
'0:48.674',0.029
'0:48.676',0.104
'0:48.678',0.174
'0:48.680',0.250
'0:48.682',0.323
'0:48.684',0.388
'0:48.686',0.451
'0:48.688',0.495
'0:48.690',0.493
'0:48.692',0.444
'0:48.694',0.406
'0:48.696',0.365
'0:48.698',0.253
'0:48.700',0.135
'0:48.702',0.066
'0:48.704',-0.019
'0:48.706',-0.082
'0:48.708',-0.136
'0:48.710',-0.159
'0:48.712',-0.217
'0:48.714',-0.244
'0:48.716',-0.267
'0:48.718',-0.278
'0:48.720',-0.292
'0:48.722',-0.270
'0:48.724',-0.251
'0:48.726',-0.234
'0:48.728',-0.209
'0:48.730',-0.202
'0:48.732',-0.191
'0:48.734',-0.196
'0:48.736',-0.172
'0:48.738',-0.158
'0:48.740',-0.159
'0:48.742',-0.168
'0:48.744',-0.161
'0:48.746',-0.153
'0:48.748',-0.150
'0:48.750',-0.162
'0:48.752',-0.141
'0:48.754',-0.140
'0:48.756',-0.150
'0:48.758',-0.139
'0:48.760',-0.138
'0:48.762',-0.133
'0:48.764',-0.149
'0:48.766',-0.132
'0:48.768',-0.129
'0:48.770',-0.133
'0:48.772',-0.139
'0:48.774',-0.137
'0:48.776',-0.135
'0:48.778',-0.135
'0:48.780',-0.129
'0:48.782',-0.124
'0:48.784',-0.123
'0:48.786',-0.121
'0:48.788',-0.132
'0:48.790',-0.123
'0:48.792',-0.129
'0:48.794',-0.132
'0:48.796',-0.128
'0:48.798',-0.134
'0:48.800',-0.132
'0:48.802',-0.124
'0:48.804',-0.126
'0:48.806',-0.121
'0:48.808',-0.130
'0:48.810',-0.128
'0:48.812',-0.123
'0:48.814',-0.118
'0:48.816',-0.115
'0:48.818',-0.117
'0:48.820',-0.114
'0:48.822',-0.118
'0:48.824',-0.122
'0:48.826',-0.115
'0:48.828',-0.109
'0:48.830',-0.097
'0:48.832',-0.100
'0:48.834',-0.102
'0:48.836',-0.102
'0:48.838',-0.089
'0:48.840',-0.095
'0:48.842',-0.088
'0:48.844',-0.082
'0:48.846',-0.086
'0:48.848',-0.082
'0:48.850',-0.083
'0:48.852',-0.071
'0:48.854',-0.065
'0:48.856',-0.064
'0:48.858',-0.052
'0:48.860',-0.046
'0:48.862',-0.049
'0:48.864',-0.052
'0:48.866',-0.033
'0:48.868',-0.030
'0:48.870',-0.052
'0:48.872',-0.026
'0:48.874',-0.018
'0:48.876',-0.017
'0:48.878',-0.007
'0:48.880',0.005
'0:48.882',0.018
'0:48.884',0.013
'0:48.886',0.028
'0:48.888',0.025
'0:48.890',0.026
'0:48.892',0.036
'0:48.894',0.042
'0:48.896',0.051
'0:48.898',0.058
'0:48.900',0.067
'0:48.902',0.079
'0:48.904',0.076
'0:48.906',0.083
'0:48.908',0.088
'0:48.910',0.083
'0:48.912',0.099
'0:48.914',0.099
'0:48.916',0.107
'0:48.918',0.109
'0:48.920',0.108
'0:48.922',0.121
'0:48.924',0.117
'0:48.926',0.123
'0:48.928',0.129
'0:48.930',0.121
'0:48.932',0.119
'0:48.934',0.116
'0:48.936',0.107
'0:48.938',0.110
'0:48.940',0.102
'0:48.942',0.099
'0:48.944',0.082
'0:48.946',0.081
'0:48.948',0.072
'0:48.950',0.065
'0:48.952',0.050
'0:48.954',0.049
'0:48.956',0.029
'0:48.958',0.040
'0:48.960',0.035
'0:48.962',0.017
'0:48.964',0.021
'0:48.966',0.013
'0:48.968',0.003
'0:48.970',-0.006
'0:48.972',-0.020
'0:48.974',-0.025
'0:48.976',-0.029
'0:48.978',-0.029
'0:48.980',-0.035
'0:48.982',-0.042
'0:48.984',-0.043
'0:48.986',-0.043
'0:48.988',-0.051
'0:48.990',-0.066
'0:48.992',-0.070
'0:48.994',-0.073
'0:48.996',-0.065
'0:48.998',-0.075
'0:49.000',-0.067
'0:49.002',-0.072
'0:49.004',-0.077
'0:49.006',-0.077
'0:49.008',-0.072
'0:49.010',-0.080
'0:49.012',-0.078
'0:49.014',-0.091
'0:49.016',-0.089
'0:49.018',-0.086
'0:49.020',-0.086
'0:49.022',-0.079
'0:49.024',-0.085
'0:49.026',-0.084
'0:49.028',-0.087
'0:49.030',-0.091
'0:49.032',-0.086
'0:49.034',-0.076
'0:49.036',-0.092
'0:49.038',-0.085
'0:49.040',-0.086
'0:49.042',-0.085
'0:49.044',-0.087
'0:49.046',-0.088
'0:49.048',-0.086
'0:49.050',-0.087
'0:49.052',-0.096
'0:49.054',-0.098
'0:49.056',-0.088
'0:49.058',-0.091
'0:49.060',-0.091
'0:49.062',-0.088
'0:49.064',-0.090
'0:49.066',-0.097
'0:49.068',-0.098
'0:49.070',-0.092
'0:49.072',-0.092
'0:49.074',-0.100
'0:49.076',-0.098
'0:49.078',-0.092
'0:49.080',-0.091
'0:49.082',-0.101
'0:49.084',-0.102
'0:49.086',-0.105
'0:49.088',-0.096
'0:49.090',-0.097
'0:49.092',-0.101
'0:49.094',-0.101
'0:49.096',-0.103
'0:49.098',-0.101
'0:49.100',-0.096
'0:49.102',-0.108
'0:49.104',-0.101
'0:49.106',-0.098
'0:49.108',-0.099
'0:49.110',-0.096
'0:49.112',-0.103
'0:49.114',-0.109
'0:49.116',-0.104
'0:49.118',-0.107
'0:49.120',-0.106
'0:49.122',-0.102
'0:49.124',-0.102
'0:49.126',-0.110
'0:49.128',-0.111
'0:49.130',-0.115
'0:49.132',-0.112
'0:49.134',-0.108
'0:49.136',-0.109
'0:49.138',-0.110
'0:49.140',-0.114
'0:49.142',-0.102
'0:49.144',-0.107
'0:49.146',-0.111
'0:49.148',-0.106
'0:49.150',-0.119
'0:49.152',-0.099
'0:49.154',-0.104
'0:49.156',-0.111
'0:49.158',-0.111
'0:49.160',-0.105
'0:49.162',-0.097
'0:49.164',-0.110
'0:49.166',-0.111
'0:49.168',-0.114
'0:49.170',-0.126
'0:49.172',-0.114
'0:49.174',-0.110
'0:49.176',-0.118
'0:49.178',-0.115
'0:49.180',-0.099
'0:49.182',-0.091
'0:49.184',-0.093
'0:49.186',-0.088
'0:49.188',-0.090
'0:49.190',-0.096
'0:49.192',-0.106
'0:49.194',-0.100
'0:49.196',-0.101
'0:49.198',-0.102
'0:49.200',-0.091
'0:49.202',-0.093
'0:49.204',-0.084
'0:49.206',-0.088
'0:49.208',-0.096
'0:49.210',-0.099
'0:49.212',-0.083
'0:49.214',-0.085
'0:49.216',-0.079
'0:49.218',-0.072
'0:49.220',-0.067
'0:49.222',-0.073
'0:49.224',-0.077
'0:49.226',-0.070
'0:49.228',-0.064
'0:49.230',-0.064
'0:49.232',-0.072
'0:49.234',-0.072
'0:49.236',-0.062
'0:49.238',-0.052
'0:49.240',-0.033
'0:49.242',-0.026
'0:49.244',-0.025
'0:49.246',-0.026
'0:49.248',0.003
'0:49.250',-0.004
'0:49.252',-0.013
'0:49.254',-0.032
'0:49.256',-0.048
'0:49.258',-0.064
'0:49.260',-0.079
'0:49.262',-0.086
'0:49.264',-0.095
'0:49.266',-0.098
'0:49.268',-0.102
'0:49.270',-0.109
'0:49.272',-0.115
'0:49.274',-0.111
'0:49.276',-0.121
'0:49.278',-0.115
'0:49.280',-0.117
'0:49.282',-0.113
'0:49.284',-0.121
'0:49.286',-0.115
'0:49.288',-0.117
'0:49.290',-0.119
'0:49.292',-0.123
'0:49.294',-0.121
'0:49.296',-0.122
'0:49.298',-0.131
'0:49.300',-0.121
'0:49.302',-0.123
'0:49.304',-0.125
'0:49.306',-0.120
'0:49.308',-0.123
'0:49.310',-0.114
'0:49.312',-0.085
'0:49.314',-0.066
'0:49.316',-0.044
'0:49.318',-0.009
'0:49.320',0.043
'0:49.322',0.122
'0:49.324',0.199
'0:49.326',0.285
'0:49.328',0.363
'0:49.330',0.427
'0:49.332',0.497
'0:49.334',0.559
'0:49.336',0.536
'0:49.338',0.499
'0:49.340',0.462
'0:49.342',0.414
'0:49.344',0.286
'0:49.346',0.148
'0:49.348',0.114
'0:49.350',0.038
'0:49.352',-0.043
'0:49.354',-0.082
'0:49.356',-0.140
'0:49.358',-0.201
'0:49.360',-0.222
'0:49.362',-0.244
'0:49.364',-0.270
'0:49.366',-0.278
'0:49.368',-0.249
'0:49.370',-0.231
'0:49.372',-0.214
'0:49.374',-0.197
'0:49.376',-0.191
'0:49.378',-0.189
'0:49.380',-0.189
'0:49.382',-0.171
'0:49.384',-0.163
'0:49.386',-0.157
'0:49.388',-0.157
'0:49.390',-0.152
'0:49.392',-0.136
'0:49.394',-0.141
'0:49.396',-0.134
'0:49.398',-0.151
'0:49.400',-0.133
'0:49.402',-0.134
'0:49.404',-0.130
'0:49.406',-0.127
'0:49.408',-0.130
'0:49.410',-0.131
'0:49.412',-0.127
'0:49.414',-0.130
'0:49.416',-0.132
'0:49.418',-0.127
'0:49.420',-0.128
'0:49.422',-0.128
'0:49.424',-0.117
'0:49.426',-0.129
'0:49.428',-0.118
'0:49.430',-0.124
'0:49.432',-0.122
'0:49.434',-0.117
'0:49.436',-0.118
'0:49.438',-0.119
'0:49.440',-0.118
'0:49.442',-0.122
'0:49.444',-0.107
'0:49.446',-0.110
'0:49.448',-0.118
'0:49.450',-0.127
'0:49.452',-0.114
'0:49.454',-0.106
'0:49.456',-0.105
'0:49.458',-0.110
'0:49.460',-0.115
'0:49.462',-0.110
'0:49.464',-0.103
'0:49.466',-0.097
'0:49.468',-0.092
'0:49.470',-0.103
'0:49.472',-0.098
'0:49.474',-0.101
'0:49.476',-0.098
'0:49.478',-0.094
'0:49.480',-0.083
'0:49.482',-0.086
'0:49.484',-0.080
'0:49.486',-0.077
'0:49.488',-0.070
'0:49.490',-0.074
'0:49.492',-0.063
'0:49.494',-0.074
'0:49.496',-0.063
'0:49.498',-0.058
'0:49.500',-0.054
'0:49.502',-0.048
'0:49.504',-0.051
'0:49.506',-0.048
'0:49.508',-0.051
'0:49.510',-0.049
'0:49.512',-0.014
'0:49.514',-0.019
'0:49.516',-0.020
'0:49.518',-0.007
'0:49.520',0.002
'0:49.522',0.009
'0:49.524',0.013
'0:49.526',0.005
'0:49.528',0.013
'0:49.530',0.035
'0:49.532',0.031
'0:49.534',0.046
'0:49.536',0.051
'0:49.538',0.053
'0:49.540',0.063
'0:49.542',0.074
'0:49.544',0.072
'0:49.546',0.083
'0:49.548',0.086
'0:49.550',0.084
'0:49.552',0.093
'0:49.554',0.101
'0:49.556',0.106
'0:49.558',0.104
'0:49.560',0.119
'0:49.562',0.124
'0:49.564',0.125
'0:49.566',0.133
'0:49.568',0.130
'0:49.570',0.128
'0:49.572',0.130
'0:49.574',0.122
'0:49.576',0.129
'0:49.578',0.130
'0:49.580',0.131
'0:49.582',0.121
'0:49.584',0.114
'0:49.586',0.112
'0:49.588',0.110
'0:49.590',0.098
'0:49.592',0.093
'0:49.594',0.081
'0:49.596',0.084
'0:49.598',0.067
'0:49.600',0.069
'0:49.602',0.056
'0:49.604',0.048
'0:49.606',0.043
'0:49.608',0.026
'0:49.610',0.017
'0:49.612',0.018
'0:49.614',-0.003
'0:49.616',-0.009
'0:49.618',-0.010
'0:49.620',-0.002
'0:49.622',-0.004
'0:49.624',-0.018
'0:49.626',-0.016
'0:49.628',-0.025
'0:49.630',-0.033
'0:49.632',-0.051
'0:49.634',-0.046
'0:49.636',-0.047
'0:49.638',-0.053
'0:49.640',-0.042
'0:49.642',-0.049
'0:49.644',-0.059
'0:49.646',-0.062
'0:49.648',-0.059
'0:49.650',-0.065
'0:49.652',-0.068
'0:49.654',-0.067
'0:49.656',-0.070
'0:49.658',-0.070
'0:49.660',-0.073
'0:49.662',-0.067
'0:49.664',-0.067
'0:49.666',-0.071
'0:49.668',-0.074
'0:49.670',-0.075
'0:49.672',-0.086
'0:49.674',-0.082
'0:49.676',-0.074
'0:49.678',-0.084
'0:49.680',-0.081
'0:49.682',-0.074
'0:49.684',-0.075
'0:49.686',-0.071
'0:49.688',-0.069
'0:49.690',-0.086
'0:49.692',-0.088
'0:49.694',-0.093
'0:49.696',-0.085
'0:49.698',-0.089
'0:49.700',-0.083
'0:49.702',-0.082
'0:49.704',-0.079
'0:49.706',-0.087
'0:49.708',-0.081
'0:49.710',-0.087
'0:49.712',-0.087
'0:49.714',-0.086
'0:49.716',-0.090
'0:49.718',-0.095
'0:49.720',-0.078
'0:49.722',-0.081
'0:49.724',-0.081
'0:49.726',-0.082
'0:49.728',-0.086
'0:49.730',-0.089
'0:49.732',-0.086
'0:49.734',-0.090
'0:49.736',-0.086
'0:49.738',-0.093
'0:49.740',-0.099
'0:49.742',-0.053
'0:49.744',-0.082
'0:49.746',-0.090
'0:49.748',-0.086
'0:49.750',-0.091
'0:49.752',-0.088
'0:49.754',-0.092
'0:49.756',-0.091
'0:49.758',-0.087
'0:49.760',-0.095
'0:49.762',-0.086
'0:49.764',-0.088
'0:49.766',-0.085
'0:49.768',-0.086
'0:49.770',-0.091
'0:49.772',-0.091
'0:49.774',-0.089
'0:49.776',-0.090
'0:49.778',-0.090
'0:49.780',-0.093
'0:49.782',-0.088
'0:49.784',-0.094
'0:49.786',-0.100
'0:49.788',-0.093
'0:49.790',-0.094
'0:49.792',-0.092
'0:49.794',-0.093
'0:49.796',-0.111
'0:49.798',-0.092
'0:49.800',-0.100
'0:49.802',-0.099
'0:49.804',-0.089
'0:49.806',-0.086
'0:49.808',-0.096
'0:49.810',-0.091
'0:49.812',-0.099
'0:49.814',-0.099
'0:49.816',-0.095
'0:49.818',-0.093
'0:49.820',-0.089
'0:49.822',-0.098
'0:49.824',-0.100
'0:49.826',-0.090
'0:49.828',-0.101
'0:49.830',-0.095
'0:49.832',-0.101
'0:49.834',-0.093
'0:49.836',-0.096
'0:49.838',-0.107
'0:49.840',-0.104
'0:49.842',-0.087
'0:49.844',-0.094
'0:49.846',-0.090
'0:49.848',-0.090
'0:49.850',-0.099
'0:49.852',-0.096
'0:49.854',-0.092
'0:49.856',-0.085
'0:49.858',-0.074
'0:49.860',-0.077
'0:49.862',-0.076
'0:49.864',-0.076
'0:49.866',-0.075
'0:49.868',-0.084
'0:49.870',-0.087
'0:49.872',-0.079
'0:49.874',-0.076
'0:49.876',-0.081
'0:49.878',-0.087
'0:49.880',-0.079
'0:49.882',-0.061
'0:49.884',-0.072
'0:49.886',-0.075
'0:49.888',-0.064
'0:49.890',-0.063
'0:49.892',-0.059
'0:49.894',-0.059
'0:49.896',-0.055
'0:49.898',-0.043
'0:49.900',-0.058
'0:49.902',-0.050
'0:49.904',-0.053
'0:49.906',-0.043
'0:49.908',-0.044
'0:49.910',-0.044
'0:49.912',-0.042
'0:49.914',-0.035
'0:49.916',-0.034
'0:49.918',-0.009
'0:49.920',0.001
'0:49.922',0.003
'0:49.924',-0.004
'0:49.926',0.004
'0:49.928',0.010
'0:49.930',-0.001
'0:49.932',-0.021
'0:49.934',-0.033
'0:49.936',-0.048
'0:49.938',-0.070
'0:49.940',-0.081
'0:49.942',-0.081
'0:49.944',-0.076
'0:49.946',-0.087
'0:49.948',-0.093
'0:49.950',-0.093
'0:49.952',-0.098
'0:49.954',-0.099
'0:49.956',-0.100
'0:49.958',-0.099
'0:49.960',-0.102
'0:49.962',-0.105
'0:49.964',-0.107
'0:49.966',-0.086
'0:49.968',-0.092
'0:49.970',-0.094
'0:49.972',-0.092
'0:49.974',-0.103
'0:49.976',-0.101
'0:49.978',-0.107
'0:49.980',-0.111
'0:49.982',-0.117
'0:49.984',-0.114
'0:49.986',-0.094
'0:49.988',-0.086
'0:49.990',-0.066
'0:49.992',-0.040
'0:49.994',-0.007
'0:49.996',0.041
'0:49.998',0.110
'0:50.000',0.185
'0:50.002',0.284
'0:50.004',0.354
'0:50.006',0.461
'0:50.008',0.521
'0:50.010',0.596
'0:50.012',0.648
'0:50.014',0.613
'0:50.016',0.554
'0:50.018',0.536
'0:50.020',0.424
'0:50.022',0.294
'0:50.024',0.183
'0:50.026',0.107
'0:50.028',0.032
'0:50.030',-0.030
'0:50.032',-0.093
'0:50.034',-0.149
'0:50.036',-0.199
'0:50.038',-0.224
'0:50.040',-0.242
'0:50.042',-0.257
'0:50.044',-0.238
'0:50.046',-0.212
'0:50.048',-0.202
'0:50.050',-0.177
'0:50.052',-0.163
'0:50.054',-0.179
'0:50.056',-0.168
'0:50.058',-0.135
'0:50.060',-0.130
'0:50.062',-0.127
'0:50.064',-0.130
'0:50.066',-0.126
'0:50.068',-0.123
'0:50.070',-0.115
'0:50.072',-0.128
'0:50.074',-0.125
'0:50.076',-0.119
'0:50.078',-0.117
'0:50.080',-0.112
'0:50.082',-0.112
'0:50.084',-0.118
'0:50.086',-0.114
'0:50.088',-0.116
'0:50.090',-0.123
'0:50.092',-0.117
'0:50.094',-0.106
'0:50.096',-0.111
'0:50.098',-0.107
'0:50.100',-0.105
'0:50.102',-0.120
'0:50.104',-0.103
'0:50.106',-0.098
'0:50.108',-0.096
'0:50.110',-0.109
'0:50.112',-0.106
'0:50.114',-0.098
'0:50.116',-0.105
'0:50.118',-0.105
'0:50.120',-0.099
'0:50.122',-0.092
'0:50.124',-0.096
'0:50.126',-0.074
'0:50.128',-0.102
'0:50.130',-0.092
'0:50.132',-0.101
'0:50.134',-0.097
'0:50.136',-0.102
'0:50.138',-0.087
'0:50.140',-0.081
'0:50.142',-0.077
'0:50.144',-0.078
'0:50.146',-0.074
'0:50.148',-0.067
'0:50.150',-0.074
'0:50.152',-0.080
'0:50.154',-0.079
'0:50.156',-0.080
'0:50.158',-0.068
'0:50.160',-0.064
'0:50.162',-0.067
'0:50.164',-0.059
'0:50.166',-0.056
'0:50.168',-0.058
'0:50.170',-0.052
'0:50.172',-0.053
'0:50.174',-0.057
'0:50.176',-0.039
'0:50.178',-0.030
'0:50.180',-0.021
'0:50.182',-0.025
'0:50.184',-0.021
'0:50.186',-0.028
'0:50.188',0.001
'0:50.190',-0.015
'0:50.192',-0.007
'0:50.194',0.009
'0:50.196',0.013
'0:50.198',0.015
'0:50.200',0.026
'0:50.202',0.032
'0:50.204',0.045
'0:50.206',0.035
'0:50.208',0.051
'0:50.210',0.054
'0:50.212',0.054
'0:50.214',0.064
'0:50.216',0.057
'0:50.218',0.083
'0:50.220',0.089
'0:50.222',0.089
'0:50.224',0.095
'0:50.226',0.111
'0:50.228',0.118
'0:50.230',0.114
'0:50.232',0.117
'0:50.234',0.137
'0:50.236',0.129
'0:50.238',0.137
'0:50.240',0.135
'0:50.242',0.157
'0:50.244',0.150
'0:50.246',0.154
'0:50.248',0.151
'0:50.250',0.149
'0:50.252',0.158
'0:50.254',0.161
'0:50.256',0.150
'0:50.258',0.152
'0:50.260',0.148
'0:50.262',0.152
'0:50.264',0.130
'0:50.266',0.129
'0:50.268',0.126
'0:50.270',0.119
'0:50.272',0.110
'0:50.274',0.107
'0:50.276',0.092
'0:50.278',0.089
'0:50.280',0.071
'0:50.282',0.077
'0:50.284',0.060
'0:50.286',0.060
'0:50.288',0.048
'0:50.290',0.044
'0:50.292',0.028
'0:50.294',0.016
'0:50.296',-0.002
'0:50.298',-0.001
'0:50.300',0.017
'0:50.302',-0.002
'0:50.304',-0.013
'0:50.306',-0.015
'0:50.308',-0.040
'0:50.310',-0.024
'0:50.312',-0.043
'0:50.314',-0.037
'0:50.316',-0.033
'0:50.318',-0.032
'0:50.320',-0.029
'0:50.322',-0.042
'0:50.324',-0.034
'0:50.326',-0.037
'0:50.328',-0.049
'0:50.330',-0.056
'0:50.332',-0.066
'0:50.334',-0.049
'0:50.336',-0.043
'0:50.338',-0.051
'0:50.340',-0.061
'0:50.342',-0.067
'0:50.344',-0.061
'0:50.346',-0.063
'0:50.348',-0.048
'0:50.350',-0.066
'0:50.352',-0.067
'0:50.354',-0.057
'0:50.356',-0.064
'0:50.358',-0.071
'0:50.360',-0.067
'0:50.362',-0.070
'0:50.364',-0.057
'0:50.366',-0.068
'0:50.368',-0.064
'0:50.370',-0.074
'0:50.372',-0.079
'0:50.374',-0.069
'0:50.376',-0.068
'0:50.378',-0.076
'0:50.380',-0.060
'0:50.382',-0.073
'0:50.384',-0.069
'0:50.386',-0.064
'0:50.388',-0.074
'0:50.390',-0.069
'0:50.392',-0.082
'0:50.394',-0.073
'0:50.396',-0.068
'0:50.398',-0.083
'0:50.400',-0.067
'0:50.402',-0.064
'0:50.404',-0.064
'0:50.406',-0.077
'0:50.408',-0.077
'0:50.410',-0.070
'0:50.412',-0.077
'0:50.414',-0.087
'0:50.416',-0.100
'0:50.418',-0.050
'0:50.420',-0.062
'0:50.422',-0.062
'0:50.424',-0.075
'0:50.426',-0.085
'0:50.428',-0.078
'0:50.430',-0.083
'0:50.432',-0.071
'0:50.434',-0.072
'0:50.436',-0.080
'0:50.438',-0.075
'0:50.440',-0.077
'0:50.442',-0.077
'0:50.444',-0.084
'0:50.446',-0.072
'0:50.448',-0.083
'0:50.450',-0.076
'0:50.452',-0.089
'0:50.454',-0.085
'0:50.456',-0.081
'0:50.458',-0.082
'0:50.460',-0.079
'0:50.462',-0.082
'0:50.464',-0.080
'0:50.466',-0.084
'0:50.468',-0.065
'0:50.470',-0.086
'0:50.472',-0.081
'0:50.474',-0.097
'0:50.476',-0.085
'0:50.478',-0.084
'0:50.480',-0.097
'0:50.482',-0.089
'0:50.484',-0.090
'0:50.486',-0.087
'0:50.488',-0.082
'0:50.490',-0.088
'0:50.492',-0.091
'0:50.494',-0.084
'0:50.496',-0.083
'0:50.498',-0.088
'0:50.500',-0.082
'0:50.502',-0.082
'0:50.504',-0.081
'0:50.506',-0.089
'0:50.508',-0.087
'0:50.510',-0.081
'0:50.512',-0.084
'0:50.514',-0.087
'0:50.516',-0.070
'0:50.518',-0.073
'0:50.520',-0.071
'0:50.522',-0.082
'0:50.524',-0.083
'0:50.526',-0.083
'0:50.528',-0.084
'0:50.530',-0.085
'0:50.532',-0.085
'0:50.534',-0.076
'0:50.536',-0.097
'0:50.538',-0.096
'0:50.540',-0.078
'0:50.542',-0.087
'0:50.544',-0.098
'0:50.546',-0.082
'0:50.548',-0.087
'0:50.550',-0.085
'0:50.552',-0.084
'0:50.554',-0.075
'0:50.556',-0.082
'0:50.558',-0.086
'0:50.560',-0.074
'0:50.562',-0.076
'0:50.564',-0.076
'0:50.566',-0.079
'0:50.568',-0.070
'0:50.570',-0.072
'0:50.572',-0.085
'0:50.574',-0.083
'0:50.576',-0.058
'0:50.578',-0.057
'0:50.580',-0.064
'0:50.582',-0.081
'0:50.584',-0.064
'0:50.586',-0.058
'0:50.588',-0.065
'0:50.590',-0.048
'0:50.592',-0.068
'0:50.594',-0.044
'0:50.596',-0.049
'0:50.598',-0.058
'0:50.600',-0.046
'0:50.602',-0.029
'0:50.604',-0.040
'0:50.606',-0.044
'0:50.608',-0.037
'0:50.610',-0.038
'0:50.612',-0.021
'0:50.614',0.001
'0:50.616',-0.002
'0:50.618',-0.004
'0:50.620',0.017
'0:50.622',0.004
'0:50.624',0.021
'0:50.626',0.004
'0:50.628',-0.006
'0:50.630',-0.044
'0:50.632',-0.057
'0:50.634',-0.072
'0:50.636',-0.070
'0:50.638',-0.079
'0:50.640',-0.081
'0:50.642',-0.073
'0:50.644',-0.084
'0:50.646',-0.096
'0:50.648',-0.074
'0:50.650',-0.090
'0:50.652',-0.075
'0:50.654',-0.087
'0:50.656',-0.096
'0:50.658',-0.096
'0:50.660',-0.090
'0:50.662',-0.099
'0:50.664',-0.090
